0.35,1.0
0.36,1.0
0.37,1.0
0.38,1.0
0.39,0.96
0.4,0.86
0.41000000000000003,0.82
0.42000000000000004,0.68
0.43000000000000005,0.54
0.44000000000000006,0.36
