0.35,1.0
0.36,0.98
0.37,0.9
0.38,0.82
0.39,0.78
0.4,0.66
0.41000000000000003,0.68
0.42000000000000004,0.56
0.43000000000000005,0.58
0.44000000000000006,0.44
