0,0,0,0,113780.
0,0,48712,0,133827.
0,0,97202,0,153826.
0,48742,97202,0,173828.
0,48742,145683,0,193833.
0,97327,145683,0,213832.
0,97327,194162,0,233833.
0,145906,194162,0,253835.
0,145906,242646,0,273834.
0,145906,291124,0,293834.
0,194486,291124,0,313832.
0,194486,339607,0,333835.
0,243071,339607,0,353833.
0,243071,388093,0,373835.
0,291650,388093,0,393834.
0,291650,436583,0,413836.
0,291650,485065,0,433834.
0,340235,485065,0,453834.
0,340235,533554,0,473836.
0,388821,533554,0,493833.
0,388821,582036,0,513836.
0,437410,582036,0,533835.
0,437410,630513,0,553835.
0,437410,678994,0,573833.
0,485994,678994,0,593834.
0,485994,727481,0,613836.
0,534576,727481,0,633834.
0,534576,775965,0,653836.
0,583161,775965,0,673835.
0,583161,824452,0,693835.
0,583161,872940,0,713836.
0,631748,872940,0,733835.
0,631748,921421,0,753837.
0,680332,921421,0,773835.
0,680332,969908,0,793835.
0,728912,969908,0,813835.
0,728912,1018388,0,833838.
0,728912,1066870,0,853838.
0,777496,1066870,0,873836.
0,777496,1115349,0,893837.
0,826078,1115349,0,913836.
0,826078,1163835,0,933837.
0,874662,1163835,0,953836.
0,874662,1212323,0,973837.
0,874662,1260813,0,993838.
0,923247,1260813,0,1013834.
0,923247,1309295,0,1033837.
0,971839,1309295,0,1053838.
0,971839,1357772,0,1073837.
0,1020420,1357772,0,1093838.
0,1020420,1406254,0,1113840.
0,1020420,1454732,0,1133837.
0,1069002,1454732,0,1153836.
0,1069002,1503211,0,1173839.
0,1117590,1503211,0,1193837.
0,1117590,1551690,0,1213838.
0,1166173,1551690,0,1233838.
0,1166173,1600175,0,1253839.
0,1166173,1648655,0,1273838.
0,1214752,1648655,0,1293838.
0,1214752,1697138,0,1313839.
0,1263337,1697138,0,1333837.
0,1263337,1745618,0,1353839.
0,1311923,1745618,0,1373839.
0,1311923,1794093,0,1393838.
0,1311923,1842579,0,1413840.
0,1360507,1842579,0,1433837.
0,1360507,1891057,0,1453838.
0,1409087,1891057,0,1473837.
0,1409087,1939537,0,1493840.
0,1457675,1939537,0,1513838.
0,1457675,1988017,0,1533838.
0,1457675,2036505,0,1553839.
0,1506268,2036505,0,1573838.
0,1506268,2084986,0,1593838.
0,1554853,2084986,0,1613838.
0,1554853,2133468,0,1633840.
0,1603434,2133468,0,1653837.
0,1603434,2181949,0,1673839.
0,1603434,2230435,0,1693839.
0,1652025,2230435,0,1713838.
0,1652025,2278917,0,1733839.
0,1700609,2278917,0,1753838.
0,1700609,2327403,0,1773839.
0,1749189,2327403,0,1793838.
0,1749189,2375882,0,1813840.
0,1749189,2424365,0,1833840.
0,1797768,2424365,0,1853837.
0,1797768,2472847,0,1873839.
0,1846354,2472847,0,1893838.
0,1846354,2521330,0,1913839.
0,1894933,2521330,0,1933839.
0,1894933,2569816,0,1953840.
0,1894933,2618303,0,1973839.
0,1943516,2618303,0,1993839.
0,1943516,2666782,0,2013840.
0,1992098,2666782,0,2033838.
0,1992098,2715261,0,2053838.
0,2040678,2715261,0,2073839.
0,2040678,2763746,0,2093838.
