0,0,0,0,113833.
0,149773,0,0,153879.
0,299418,0,0,193879.
0,449049,0,0,233879.
0,598684,0,0,273878.
0,598684,149791,0,313888.
0,598684,299323,0,353887.
0,598684,448864,0,393889.
0,748316,448864,0,433887.
0,897946,448864,0,473887.
0,1047585,448864,0,513888.
0,1197219,448864,0,553889.
0,1197219,598394,0,593891.
0,1197219,747924,0,633890.
0,1197219,897459,0,673892.
0,1346853,897459,0,713888.
0,1496483,897459,0,753889.
0,1646113,897459,0,793889.
0,1795750,897459,0,833888.
0,1795750,1046997,0,873892.
0,1795750,1196528,0,913891.
0,1795750,1346064,0,953893.
0,1945382,1346064,0,993891.
0,2095019,1346064,0,1033889.
0,2244650,1346064,0,1073891.
0,2394285,1346064,0,1113889.
0,2394285,1495601,0,1153892.
0,2394285,1645135,0,1193892.
0,2394285,1794666,0,1233892.
0,2543917,1794666,0,1273890.
0,2693548,1794666,0,1313891.
0,2843192,1794666,0,1353892.
0,2992826,1794666,0,1393891.
0,2992826,1944196,0,1433892.
0,2992826,2093731,0,1473892.
0,2992826,2243264,0,1513893.
0,3142459,2243264,0,1553892.
0,3292089,2243264,0,1593891.
0,3441719,2243264,0,1633892.
0,3591359,2243264,0,1673891.
0,3591359,2392802,0,1713893.
0,3591359,2542338,0,1753892.
0,3591359,2691871,0,1793893.
0,3740988,2691871,0,1833893.
0,3890630,2691871,0,1873891.
0,4040260,2691871,0,1913891.
0,4189898,2691871,0,1953892.
0,4189898,2841408,0,1993893.
0,4189898,2990941,0,2033893.
0,4189898,3140473,0,2073895.
0,4339530,3140473,0,2113890.
0,4489166,3140473,0,2153892.
0,4638804,3140473,0,2193890.
0,4788435,3140473,0,2233891.
0,4788435,3290004,0,2273894.
0,4788435,3439545,0,2313894.
0,4788435,3589079,0,2353893.
0,4938074,3589079,0,2393893.
0,5087703,3589079,0,2433892.
0,5237333,3589079,0,2473893.
0,5386972,3589079,0,2513891.
0,5386972,3738615,0,2553893.
0,5386972,3888149,0,2593892.
0,5386972,4037681,0,2633893.
0,5536601,4037681,0,2673893.
0,5686239,4037681,0,2713892.
0,5835880,4037681,0,2753892.
0,5985510,4037681,0,2793893.
0,5985510,4187224,0,2833893.
0,5985510,4336762,0,2873894.
0,5985510,4486298,0,2913895.
0,6135147,4486298,0,2953893.
0,6284780,4486298,0,2993894.
0,6434418,4486298,0,3033891.
0,6584054,4486298,0,3073891.
0,6584054,4635829,0,3113894.
0,6584054,4785367,0,3153893.
0,6584054,4934900,0,3193894.
0,6733697,4934900,0,3233892.
0,6883329,4934900,0,3273891.
0,7032960,4934900,0,3313892.
0,7182605,4934900,0,3353892.
0,7182605,5084435,0,3393893.
0,7182605,5233966,0,3433895.
0,7182605,5383501,0,3473893.
0,7332237,5383501,0,3513893.
0,7481875,5383501,0,3553892.
0,7631506,5383501,0,3593892.
0,7781137,5383501,0,3633893.
0,7781137,5533034,0,3673894.
0,7781137,5682567,0,3713893.
0,7781137,5832101,0,3753895.
0,7930774,5832101,0,3793893.
0,8080407,5832101,0,3833893.
0,8230049,5832101,0,3873892.
0,8379681,5832101,0,3913892.
0,8379681,5981635,0,3953894.
0,8379681,6131172,0,3993894.
0,8379681,6280708,0,4033894.
0,8529316,6280708,0,4073892.
