0,0,0,0,113798.
0,0,503453,0,223845.
0,0,1006668,0,333846.
0,503486,1006668,0,443852.
0,503486,1509890,0,553855.
0,1006805,1509890,0,663854.
0,1006805,2013117,0,773855.
0,1510121,2013117,0,883856.
0,1510121,2516333,0,993856.
0,1510121,3019554,0,1103857.
0,2013449,3019554,0,1213855.
0,2013449,3522771,0,1323857.
0,2516766,3522771,0,1433856.
0,2516766,4025987,0,1543857.
0,3020092,4025987,0,1653858.
0,3020092,4529204,0,1763858.
0,3020092,5032424,0,1873857.
0,3523411,5032424,0,1983856.
0,3523411,5535641,0,2093858.
0,4026732,5535641,0,2203854.
0,4026732,6038858,0,2313858.
0,4530051,6038858,0,2423857.
0,4530051,6542074,0,2533858.
0,4530051,7045301,0,2643857.
0,5033362,7045301,0,2753856.
0,5033362,7548523,0,2863858.
0,5536685,7548523,0,2973855.
0,5536685,8051741,0,3083857.
0,6040001,8051741,0,3193857.
0,6040001,8554964,0,3303858.
0,6040001,9058188,0,3413858.
0,6543321,9058188,0,3523856.
0,6543321,9561411,0,3633860.
0,7046643,9561411,0,3743856.
0,7046643,10064631,0,3853859.
0,7549961,10064631,0,3963858.
0,7549961,10567846,0,4073860.
0,7549961,11071069,0,4183860.
0,8053277,11071069,0,4293858.
0,8053277,11574286,0,4403860.
0,8556611,11574286,0,4513859.
0,8556611,12077498,0,4623859.
0,9059932,12077498,0,4733858.
0,9059932,12580723,0,4843859.
0,9059932,13083942,0,4953860.
0,9563259,13083942,0,5063859.
0,9563259,13587160,0,5173859.
0,10066584,13587160,0,5283859.
0,10066584,14090380,0,5393859.
0,10569900,14090380,0,5503859.
0,10569900,14593607,0,5613859.
0,10569900,15096827,0,5723860.
0,11073217,15096827,0,5833858.
0,11073217,15600042,0,5943860.
0,11576540,15600042,0,6053858.
0,11576540,16103264,0,6163860.
0,12079855,16103264,0,6273861.
0,12079855,16606486,0,6383861.
0,12079855,17109711,0,6493861.
0,12583174,17109711,0,6603859.
0,12583174,17612935,0,6713859.
0,13086492,17612935,0,6823860.
0,13086492,18116156,0,6933861.
0,13589810,18116156,0,7043861.
0,13589810,18619380,0,7153862.
0,13589810,19122602,0,7263861.
0,14093131,19122602,0,7373859.
0,14093131,19625821,0,7483860.
0,14596454,19625821,0,7593858.
0,14596454,20129046,0,7703861.
0,15099782,20129046,0,7813860.
0,15099782,20632261,0,7923860.
0,15099782,21135483,0,8033861.
0,15603104,21135483,0,8143860.
0,15603104,21638705,0,8253863.
0,16106432,21638705,0,8363859.
0,16106432,22141923,0,8473861.
0,16609759,22141923,0,8583858.
0,16609759,22645143,0,8693861.
0,16609759,23148358,0,8803860.
0,17113084,23148358,0,8913861.
0,17113084,23651582,0,9023861.
0,17616400,23651582,0,9133859.
0,17616400,24154801,0,9243860.
0,18119730,24154801,0,9353860.
0,18119730,24658013,0,9463861.
0,18119730,25161236,0,9573861.
0,18623048,25161236,0,9683858.
0,18623048,25664461,0,9793861.
0,19126359,25664461,0,9903860.
0,19126359,26167678,0,10013862.
0,19629685,26167678,0,10123862.
0,19629685,26670898,0,10233862.
0,19629685,27174115,0,10343862.
0,20133009,27174115,0,10453859.
0,20133009,27677331,0,10563861.
0,20636326,27677331,0,10673860.
0,20636326,28180549,0,10783862.
0,21139650,28180549,0,10893861.
0,21139650,28683767,0,11003861.
